seriesuid,coordX,coordY,coordZ,diameter_mm,probability
1.3.6.1.4.1.14519.5.2.1.6279.6001.295462530340364058116953738925,-33.64518914,69.41027714,-87.62580132,19.42806484,0.346137641
1.3.6.1.4.1.14519.5.2.1.6279.6001.295462530340364058116953738925,66.40849764,5.044877986,-99.92871499,19.27625802,0.340116161
1.3.6.1.4.1.14519.5.2.1.6279.6001.295462530340364058116953738925,-89.86953605,68.85518306,-136.0215018,19.43633866,0.337747895
1.3.6.1.4.1.14519.5.2.1.6279.6001.174692377730646477496286081479,-58.32524191,52.77634377,-57.49502587,18.7989472,0.999803692
1.3.6.1.4.1.14519.5.2.1.6279.6001.174692377730646477496286081479,60.26130189,56.32471318,-124.1889498,18.71920724,0.996857651
1.3.6.1.4.1.14519.5.2.1.6279.6001.174692377730646477496286081479,-54.97304927,49.54707141,-60.46215844,18.81025404,0.758023334
1.3.6.1.4.1.14519.5.2.1.6279.6001.174692377730646477496286081479,-55.22192608,80.11191601,-168.650162,18.72888443,0.68537337
1.3.6.1.4.1.14519.5.2.1.6279.6001.174692377730646477496286081479,-26.92231427,-11.5345419,-252.693413,18.82075863,0.665184542
1.3.6.1.4.1.14519.5.2.1.6279.6001.174692377730646477496286081479,77.63909806,-7.164075426,-192.4480288,18.75098849,0.621804606
1.3.6.1.4.1.14519.5.2.1.6279.6001.174692377730646477496286081479,-102.5065459,51.99979062,-297.1476901,18.84165753,0.565002771
1.3.6.1.4.1.14519.5.2.1.6279.6001.174692377730646477496286081479,-74.91349231,-43.40833669,-160.8165438,18.76087611,0.495050328
1.3.6.1.4.1.14519.5.2.1.6279.6001.174692377730646477496286081479,41.48143996,48.63602156,-144.5718844,18.85241549,0.316816391
1.3.6.1.4.1.14519.5.2.1.6279.6001.174692377730646477496286081479,-79.06736503,56.45918841,-144.8392336,18.78066337,0.313463055
1.3.6.1.4.1.14519.5.2.1.6279.6001.900182736599353600185270496549,78.41974094,28.38278739,-92.81430054,19.1787044,0.998663835
1.3.6.1.4.1.14519.5.2.1.6279.6001.900182736599353600185270496549,123.3055638,-29.79827999,-221.6175156,19.2620161,0.994193927
1.3.6.1.4.1.14519.5.2.1.6279.6001.900182736599353600185270496549,-92.43267239,18.32985764,-201.036499,19.15298544,0.99197944
1.3.6.1.4.1.14519.5.2.1.6279.6001.900182736599353600185270496549,118.9418458,-25.57565534,-153.8616829,19.26354343,0.985512517
1.3.6.1.4.1.14519.5.2.1.6279.6001.900182736599353600185270496549,-37.13379818,-62.08300074,-205.3134327,19.19560946,0.916517356
1.3.6.1.4.1.14519.5.2.1.6279.6001.900182736599353600185270496549,99.25065777,-89.95433149,-172.9297142,19.26425475,0.778037414
1.3.6.1.4.1.14519.5.2.1.6279.6001.900182736599353600185270496549,-85.11467018,-22.9584952,-89.07128143,19.16528878,0.601832695
1.3.6.1.4.1.14519.5.2.1.6279.6001.900182736599353600185270496549,-29.42926475,13.2163149,-92.68862534,19.26988324,0.544857618
1.3.6.1.4.1.14519.5.2.1.6279.6001.900182736599353600185270496549,-89.29737883,33.65285654,-224.7470837,19.20111073,0.484783171
1.3.6.1.4.1.14519.5.2.1.6279.6001.900182736599353600185270496549,106.9116277,57.33993927,-160.9251575,19.2653937,0.445446621
1.3.6.1.4.1.14519.5.2.1.6279.6001.187803155574314810830688534991,117.8004742,-3.766401482,-149.7533607,10.28998677,0.861367017
1.3.6.1.4.1.14519.5.2.1.6279.6001.187803155574314810830688534991,-38.45475912,12.87922077,-86.23315811,10.26150358,0.746309437
1.3.6.1.4.1.14519.5.2.1.6279.6001.187803155574314810830688534991,74.77638721,36.77775078,-29.103508,5.326359835,0.744454001
1.3.6.1.4.1.14519.5.2.1.6279.6001.187803155574314810830688534991,-29.72558737,16.81093388,-42.13104248,10.03821347,0.700490379
1.3.6.1.4.1.14519.5.2.1.6279.6001.187803155574314810830688534991,-26.00603104,-23.32498617,-58.13232422,18.98146843,0.517682756
1.3.6.1.4.1.14519.5.2.1.6279.6001.187803155574314810830688534991,-45.93384266,84.56465416,-193.2375145,18.87272985,0.51504943
1.3.6.1.4.1.14519.5.2.1.6279.6001.187803155574314810830688534991,50.24061203,64.65791874,-169.2005157,18.99133468,0.367717143
1.3.6.1.4.1.14519.5.2.1.6279.6001.187803155574314810830688534991,66.13168716,92.5619524,-169.3636513,18.93218426,0.329787886
1.3.6.1.4.1.14519.5.2.1.6279.6001.130036599816889919308975074972,-93.25970411,-194.4114094,-191.5225658,18.84599749,0.999811144
1.3.6.1.4.1.14519.5.2.1.6279.6001.130036599816889919308975074972,112.8277347,-215.1704555,-325.6876494,18.77434282,0.998737451
1.3.6.1.4.1.14519.5.2.1.6279.6001.130036599816889919308975074972,-78.8194707,-217.5332701,-190.1519115,18.8572144,0.994064172
1.3.6.1.4.1.14519.5.2.1.6279.6001.130036599816889919308975074972,-50.43132573,-201.3498574,-221.3195468,18.76146264,0.993700037
1.3.6.1.4.1.14519.5.2.1.6279.6001.130036599816889919308975074972,-61.73360139,-170.6039136,-184.2663435,18.86936149,0.98587661
1.3.6.1.4.1.14519.5.2.1.6279.6001.130036599816889919308975074972,-82.60172695,-50.55270964,-249.3383083,18.80859638,0.981547372
1.3.6.1.4.1.14519.5.2.1.6279.6001.130036599816889919308975074972,-46.49637848,-173.8306599,-288.5524537,18.89193889,0.928238706
1.3.6.1.4.1.14519.5.2.1.6279.6001.130036599816889919308975074972,-126.8932092,-110.3785639,-324.4308409,18.79908047,0.912983934
1.3.6.1.4.1.14519.5.2.1.6279.6001.130036599816889919308975074972,89.630557,-193.7896615,-269.3830145,18.90723793,0.912552519
1.3.6.1.4.1.14519.5.2.1.6279.6001.130036599816889919308975074972,90.23199886,-193.9762872,-201.0654,18.8499396,0.855317406
1.3.6.1.4.1.14519.5.2.1.6279.6001.130036599816889919308975074972,54.18376893,-102.4712997,-197.0527948,18.92727248,0.850667501
1.3.6.1.4.1.14519.5.2.1.6279.6001.130036599816889919308975074972,32.83037394,-94.2659288,-269.4740362,18.83480704,0.67070072
1.3.6.1.4.1.14519.5.2.1.6279.6001.130036599816889919308975074972,-126.5721898,-158.5149586,-285.4318971,18.94305756,0.540032721
1.3.6.1.4.1.14519.5.2.1.6279.6001.130036599816889919308975074972,-38.32432419,-50.69051558,-353.0969443,18.88878495,0.505955585
1.3.6.1.4.1.14519.5.2.1.6279.6001.130036599816889919308975074972,-50.05833775,-170.5952197,-288.8905167,18.96748954,0.499867534
1.3.6.1.4.1.14519.5.2.1.6279.6001.130036599816889919308975074972,-59.30997997,-173.4306985,-181.8666136,18.87535499,0.49105554
1.3.6.1.4.1.14519.5.2.1.6279.6001.130036599816889919308975074972,-102.3287433,-182.8212714,-168.9750093,18.97787281,0.47587838
1.3.6.1.4.1.14519.5.2.1.6279.6001.130036599816889919308975074972,54.11496729,-122.5577312,-336.9266284,18.93181963,0.454652389
1.3.6.1.4.1.14519.5.2.1.6279.6001.130036599816889919308975074972,60.72957128,-122.0533412,-157.0222966,19.16615098,0.423380391
1.3.6.1.4.1.14519.5.2.1.6279.6001.130036599816889919308975074972,-55.01565307,-74.06923228,-336.8409213,19.24177732,0.419191419
1.3.6.1.4.1.14519.5.2.1.6279.6001.130036599816889919308975074972,57.29704827,-198.1932401,-196.7854975,19.1367581,0.370702567
1.3.6.1.4.1.14519.5.2.1.6279.6001.130036599816889919308975074972,90.14447183,-190.6431972,-204.8399727,19.2399051,0.370539493
1.3.6.1.4.1.14519.5.2.1.6279.6001.130036599816889919308975074972,-82.71706849,-53.82268244,-245.2601697,19.17627938,0.35549087
1.3.6.1.4.1.14519.5.2.1.6279.6001.130036599816889919308975074972,110.0082049,-217.6588255,-328.5148435,19.24223164,0.307968478
1.3.6.1.4.1.14519.5.2.1.6279.6001.130036599816889919308975074972,93.05795282,-194.0495675,-204.7758949,19.14524833,0.303852152
1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932,51.70028453,9.80484724,-83.92105865,18.86559861,0.999186777
1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932,40.61323409,77.39052773,-206.9245892,18.80493928,0.998867851
1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932,27.61471277,53.39977741,-220.704649,18.87594495,0.995133234
1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932,67.89031272,-21.84207559,-115.1190071,18.83431407,0.99210563
1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932,-96.29266853,69.9174428,-256.3497238,18.88621662,0.989975083
1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932,-117.4364793,57.51525164,-143.6334496,18.83005024,0.966317926
1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932,-72.58596415,-29.94736791,-148.7242584,18.90868091,0.92525174
1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932,50.68746095,-58.30725431,-219.882782,18.86382371,0.918430495
1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932,-120.7197552,25.72384357,-160.4198532,18.91614723,0.884070415
1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932,90.89128499,61.73483849,-179.881752,18.86477368,0.883199443
1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932,27.9342175,-34.92878795,-163.6811714,18.9368099,0.844391809
1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932,95.60856109,-27.38252163,-263.938282,18.89420801,0.769931013
1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932,23.75400548,25.42013168,-287.5640707,18.94131869,0.76486858
1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932,95.25568967,-14.41164851,-168.1117516,18.89416169,0.762835386
1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932,-65.04477257,13.76473188,-91.98675919,18.96389784,0.738728026
1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932,90.96306091,14.05290842,-115.8957748,18.92351949,0.717052279
1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932,-76.78938264,9.024560452,-103.644722,18.96978667,0.659511729
1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932,55.64145809,-43.00953269,-163.7703781,18.91998912,0.583521789
1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932,50.89766031,85.40685654,-143.6863022,18.9832281,0.563217449
1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932,32.06604248,-30.24175644,-112.5990753,18.94561922,0.544684229
1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932,95.5378366,-26.54235721,-172.5077324,18.97363451,0.531909364
1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932,-120.8052051,29.36096191,-164.2576866,18.89375669,0.524392518
1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932,-64.84337086,-5.896439552,-216.3066273,18.99521151,0.511287041
1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932,83.38112121,57.25563526,-103.6178665,18.91339692,0.466200082
1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932,79.25120597,33.31533194,-287.7108173,19.00086035,0.363120332
1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932,-64.46075911,37.80914783,-120.1266747,18.92429792,0.3514952
1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932,59.71571212,9.250273705,-67.81313705,19.03266727,0.335146729
1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932,-96.13383884,-22.93731809,-231.8519287,18.9481705,0.331604382
1.3.6.1.4.1.14519.5.2.1.6279.6001.248360766706804179966476685510,-37.34328293,62.12377892,-32.94222641,19.2522723,0.956524458
1.3.6.1.4.1.14519.5.2.1.6279.6001.248360766706804179966476685510,58.24298838,-9.684504651,-63.99493027,19.17747642,0.669565138
1.3.6.1.4.1.14519.5.2.1.6279.6001.248360766706804179966476685510,-97.42918441,82.36330484,-180.1622944,19.25572021,0.570342168
1.3.6.1.4.1.14519.5.2.1.6279.6001.248360766706804179966476685510,-77.35591919,2.323762956,-72.90343094,19.14788371,0.562545017
1.3.6.1.4.1.14519.5.2.1.6279.6001.248360766706804179966476685510,-41.28410675,58.94707938,-36.33316803,19.25464955,0.544309436
1.3.6.1.4.1.14519.5.2.1.6279.6001.248360766706804179966476685510,-21.75726747,82.21614922,-116.3050156,19.18564051,0.486062778
1.3.6.1.4.1.14519.5.2.1.6279.6001.248360766706804179966476685510,-61.63911258,-49.35275101,-220.4460602,19.25640312,0.437860633
1.3.6.1.4.1.14519.5.2.1.6279.6001.248360766706804179966476685510,42.82605352,98.01373628,-148.4611015,19.15312429,0.419589676
1.3.6.1.4.1.14519.5.2.1.6279.6001.248360766706804179966476685510,71.07374875,-45.15874796,-188.4233074,19.25854455,0.398803126
1.3.6.1.4.1.14519.5.2.1.6279.6001.248360766706804179966476685510,95.02659279,-17.96040568,-200.6882362,19.18936414,0.387724877
1.3.6.1.4.1.14519.5.2.1.6279.6001.248360766706804179966476685510,-65.11509497,-1.859685305,-104.1777115,19.25961298,0.368237636
1.3.6.1.4.1.14519.5.2.1.6279.6001.248360766706804179966476685510,-109.3651539,58.50216976,-156.7110138,19.15603777,0.363456185
1.3.6.1.4.1.14519.5.2.1.6279.6001.248360766706804179966476685510,-109.4830913,77.90619062,-220.3338509,19.25377533,0.351416143
1.3.6.1.4.1.14519.5.2.1.6279.6001.248360766706804179966476685510,58.14353319,102.268067,-128.2046394,19.18270624,0.319933852
1.3.6.1.4.1.14519.5.2.1.6279.6001.248360766706804179966476685510,74.39210001,-41.75241363,-188.5781841,19.07572959,0.315389968
1.3.6.1.4.1.14519.5.2.1.6279.6001.116097642684124305074876564522,63.18540769,47.20456876,-15.64548482,19.10522816,0.988835201
1.3.6.1.4.1.14519.5.2.1.6279.6001.116097642684124305074876564522,56.11031967,-36.90313302,-46.56732549,19.03947255,0.978713264
1.3.6.1.4.1.14519.5.2.1.6279.6001.116097642684124305074876564522,90.51743942,91.00341119,-110.7360267,19.11463023,0.960777537
1.3.6.1.4.1.14519.5.2.1.6279.6001.116097642684124305074876564522,123.0543728,34.69989576,-118.8996409,19.01386493,0.883821868
1.3.6.1.4.1.14519.5.2.1.6279.6001.116097642684124305074876564522,87.68084245,-37.35897981,-106.9725608,19.11621751,0.740302905
1.3.6.1.4.1.14519.5.2.1.6279.6001.116097642684124305074876564522,-100.4772036,75.22946872,-94.68978871,19.05817469,0.732082009
1.3.6.1.4.1.14519.5.2.1.6279.6001.116097642684124305074876564522,-88.15061314,66.83089294,-94.83560552,19.13408249,0.720815759
1.3.6.1.4.1.14519.5.2.1.6279.6001.116097642684124305074876564522,59.62989288,90.64208545,-166.6134833,19.03351755,0.696972701
1.3.6.1.4.1.14519.5.2.1.6279.6001.116097642684124305074876564522,-68.44214363,106.7979959,-134.6891974,19.13643273,0.614714726
1.3.6.1.4.1.14519.5.2.1.6279.6001.116097642684124305074876564522,-45.04587812,3.374247924,-94.68034734,19.07121978,0.581420585
1.3.6.1.4.1.14519.5.2.1.6279.6001.116097642684124305074876564522,71.49326044,-37.39386998,-102.7659606,19.15196373,0.513725452
1.3.6.1.4.1.14519.5.2.1.6279.6001.116097642684124305074876564522,-88.53817088,71.05760373,-51.24057759,19.26141738,0.483233814
1.3.6.1.4.1.14519.5.2.1.6279.6001.116097642684124305074876564522,95.32458024,18.76637258,-66.57119741,19.18598101,0.453900513
1.3.6.1.4.1.14519.5.2.1.6279.6001.116097642684124305074876564522,-76.85865802,-25.32194458,-98.91738881,19.26089329,0.37147566
1.3.6.1.4.1.14519.5.2.1.6279.6001.116097642684124305074876564522,-49.06185312,-33.1074854,-126.7569922,19.15216864,0.367207169
1.3.6.1.4.1.14519.5.2.1.6279.6001.116097642684124305074876564522,111.842825,2.692687885,-90.22346486,19.26026131,0.347545022
1.3.6.1.4.1.14519.5.2.1.6279.6001.116097642684124305074876564522,-111.9407932,82.43720807,-162.647581,19.19077046,0.322531689
1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704,-130.7366922,28.06329489,-209.892971,18.80652964,0.999981142
1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704,49.10314417,-57.29643226,-72.9487915,18.72721922,0.999838074
1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704,-91.55013108,0.836098194,-101.9100113,18.81861828,0.9998016
1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704,91.7930851,2.715744972,-106.769001,18.7368817,0.999262279
1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704,-63.50354099,56.43979549,-167.1736641,18.82688819,0.999079112
1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704,-140.3494748,-28.87626529,-185.2282734,18.7572327,0.998892552
1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704,-131.7097899,-88.96241307,-170.3507347,18.8495986,0.995554264
1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704,92.94556236,-56.80196643,-173.6596985,18.76788177,0.974384734
1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704,44.63684893,-8.896858692,-206.5560932,18.85787658,0.853084079
1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704,76.30639648,-76.78570032,-118.0847664,18.78670806,0.8119895
1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704,92.3057518,-8.719649315,-94.00975418,18.87912079,0.761296989
1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704,-92.40140224,10.67844391,-78.55727386,18.79357823,0.761144709
1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704,-119.537293,-68.85556102,-134.0363045,18.88501468,0.740962599
1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704,64.44784498,67.7701807,-210.3700562,18.81219315,0.720795134
1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704,124.5209322,-28.72536063,-198.0230541,18.90997001,0.712753622
1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704,-71.31029987,7.530794144,-57.41391373,18.81886778,0.693697404
1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704,-95.31055236,-64.4573617,-117.897274,18.91371327,0.581532536
1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704,-135.3579702,-37.39449739,-146.3529892,19.05393989,0.569468433
1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704,24.32648277,66.62711859,-158.2973213,18.80235966,0.516865966
1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704,-75.3634038,-100.3764594,-133.5976334,18.8509914,0.456633794
1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704,80.10140991,-57.01086998,-125.567028,18.7828875,0.445590577
1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704,-75.96105599,-64.32586432,-102.2321243,18.85792069,0.424386384
1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704,-115.5770423,-104.5462692,-194.3226643,18.80923169,0.42132129
1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704,-79.67006111,-96.58105254,-181.9336815,18.8646611,0.380385985
1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704,-67.70146513,31.1148262,-202.1644325,18.80177732,0.366605963
1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704,-139.9742588,27.69670725,-154.4163818,18.88612769,0.341910544
1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704,-60.94210887,58.79381895,-169.9511642,18.83683661,0.321780531
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,103.255925,35.36113577,-170.4929733,18.91136347,0.998770581
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,-52.29063292,12.97166281,-100.9645653,18.83919329,0.997713573
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,111.4573448,20.91667204,-173.6551476,18.93305106,0.997525818
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,119.8207601,0.657212782,-210.0552177,18.83214776,0.992976063
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,96.36973457,39.47490053,-65.42528152,18.95041475,0.956407325
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,35.54485588,73.26190643,-118.0471992,18.88575325,0.89548912
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,91.01932983,75.56318598,-198.4838867,19.15990968,0.858413232
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,39.6205533,75.79687147,-117.7364731,19.0859938,0.828495749
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,-64.28400249,-11.58911772,-158.4451294,19.1709072,0.776421183
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,-52.58019204,55.81062489,-126.2384605,19.05974194,0.748268328
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,-84.29811616,67.82569675,-109.6492577,19.17212419,0.589185907
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,-68.28978581,59.89020901,-62.21788406,19.1019555,0.58816372
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,47.77323132,75.72278242,-73.82839203,19.28660685,0.500262756
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,83.64440088,88.45936708,-129.351387,19.22672184,0.486495819
